StudentID,Age,StudyTimeWeekly,Absences,GPA,Gender,Ethnicity,ParentalEducation,Tutoring,ParentalSupport,ClubInvolvement,Sports,Music,Volunteering,GradeClass
4391,15,12.57423163,0,3.583408428,Male,Caucasian,Some College,No,High,No,No,No,No,A
4392,16,9.452621074,2,3.819443418,Female,Asian,nan,No,High,Yes,Yes,No,No,A
4393,15,14.63548849,26,1.104606593,Male,Caucasian,Some College,No,High,No,No,No,No,F
4394,15,19.4891102,1,3.825241256,Male,Caucasian,High School,No,Very High,No,No,No,No,A
4395,16,8.767665174,0,3.754174684,Male,Caucasian,Some College,No,Moderate,No,Yes,Yes,No,A
4396,16,14.52040833,1,3.622151255,Male,Caucasian,Some College,Yes,Very High,No,Yes,No,No,A
4397,15,19.06370517,2,3.612294741,Male,African American,High School,Yes,Very High,No,No,No,No,A
4398,17,13.46520711,21,0.973651455,Male,Caucasian,High School,No,High,No,No,No,No,F
4399,16,12.20852481,0,3.728610416,Male,Asian,High School,Yes,High,Yes,No,No,No,A
4400,16,13.47253913,21,1.361764756,Male,Caucasian,Some College,No,Low,No,No,No,No,F
4401,16,14.66991835,10,2.52689353,Male,Other,Some College,No,Very High,No,No,No,No,C
4402,16,1.514384313,4,2.393043458,Female,African American,Bachelor's,No,High,Yes,No,No,No,D
4403,16,5.666684452,15,2.093643473,Male,Asian,Bachelor's,Yes,High,Yes,No,No,No,D
4404,17,15.91221581,0,3.584287713,Female,Other,High School,No,High,Yes,No,No,No,A
4405,17,5.706133106,1,3.541205317,Female,African American,Some College,No,Very High,No,No,Yes,No,A
4406,17,16.3739216,28,0.237372334,Male,Caucasian,High School,No,Very High,No,No,No,No,F
4407,15,8.431624066,5,2.925535086,Male,Caucasian,Some College,No,High,No,No,No,No,C
4408,15,9.968728728,2,3.629802717,Female,Asian,Some College,No,High,Yes,Yes,No,No,A
4409,15,16.93836662,1,3.603530921,Male,Caucasian,High School,Yes,Low,Yes,Yes,No,No,A
4410,16,13.17665214,1,3.537119554,Male,Caucasian,Some College,Yes,High,No,No,No,No,A
4411,17,19.84660349,1,3.518764945,Male,Caucasian,High School,No,High,Yes,No,No,No,A
4412,17,5.624650962,0,3.755988785,Female,Caucasian,Some College,Yes,Very High,No,No,Yes,No,A
4413,17,9.347786926,1,3.772505327,Female,Asian,Some College,Yes,High,Yes,No,No,No,A
4414,17,5.941881919,0,3.515303789,Female,African American,Some College,Yes,Very High,No,No,Yes,No,A
4415,15,16.67806929,2,3.80737196,Male,Caucasian,High School,Yes,Low,Yes,Yes,No,No,A
4416,16,18.83268165,1,3.745070945,Male,Caucasian,High School,No,Moderate,No,No,No,Yes,A
4417,16,14.52069585,10,2.538536394,Female,Caucasian,Some College,No,Low,No,No,No,No,C
4418,15,1.617363256,2,3.050886175,Male,African American,Bachelor's,Yes,nan,No,No,Yes,No,B
4419,16,15.97084001,6,3.554626462,Female,Caucasian,Some College,Yes,High,Yes,Yes,No,No,A
4420,16,11.56760001,1,3.741952146,Female,Caucasian,High School,Yes,High,Yes,Yes,No,No,A
4421,15,12.34742939,10,2.139081447,Female,Asian,Some College,No,Low,No,No,No,No,D
4422,15,5.835420676,7,2.295334139,Male,Asian,Bachelor's,Yes,High,Yes,No,No,No,D
4423,17,2.932663377,0,3.392531506,Female,African American,Some College,Yes,Very High,No,No,Yes,No,B
4424,16,16.32906161,22,1.372757423,Male,Caucasian,Some College,No,Low,No,No,No,No,F
4425,17,11.89489471,0,3.787351749,Female,African American,High School,No,High,Yes,No,No,No,A
4426,17,8.122943797,0,3.523899353,Female,Caucasian,Some College,Yes,Moderate,Yes,No,No,No,A
4427,16,12.3004009,1,3.540939221,Male,Caucasian,Some College,Yes,High,No,No,No,No,A
4428,15,18.56693403,5,3.821535118,Female,Caucasian,Some College,Yes,High,Yes,Yes,No,No,A
4429,16,17.68533709,11,2.565135035,Female,Caucasian,Some College,No,Low,No,No,No,No,C
4430,17,8.666577857,0,3.628022539,Female,Caucasian,Some College,No,High,Yes,Yes,No,No,A
4431,17,18.89904622,0,4,Female,Caucasian,Some College,Yes,High,Yes,Yes,No,No,A
4432,18,17.96601128,3,3.51004451,Male,African American,High School,No,High,Yes,No,No,No,A
4433,15,17.24514988,1,3.661067633,Female,Caucasian,High School,Yes,High,Yes,Yes,No,No,A
4434,15,15.65686656,3,3.607926495,Female,Caucasian,High School,Yes,Moderate,Yes,Yes,No,No,A
4435,15,1.880197153,11,2.227820395,Male,Asian,Bachelor's,Yes,High,Yes,No,No,No,D
4436,16,18.13375721,20,1.350198667,Male,Caucasian,High School,No,Low,No,No,No,No,F
4437,17,7.907135341,0,3.575153186,Female,Caucasian,Some College,No,High,Yes,Yes,No,No,A
4438,16,13.82453372,21,1.505381678,Male,Caucasian,High School,No,High,No,No,No,No,F
4439,15,8.144471184,0,3.782057065,Female,Caucasian,Some College,No,High,Yes,Yes,Yes,No,A
4440,18,16.28293093,3,3.504481128,Female,African American,High School,No,High,Yes,No,No,No,A
4441,16,1.426042199,6,2.101527145,Male,African American,Bachelor's,No,High,No,No,No,No,D
4442,17,13.31086838,0,3.681022794,Male,Caucasian,Some College,Yes,High,No,No,No,No,A
4443,18,14.96556206,1,3.876269681,Male,Caucasian,Some College,Yes,Very High,No,Yes,No,No,A
4444,15,8.636851826,0,3.795018009,Male,Caucasian,Some College,Yes,High,No,No,No,No,A
4445,15,4.015225449,18,1.689129863,Male,Asian,Bachelor's,Yes,High,Yes,No,No,No,F
4446,16,7.199935535,0,3.81051489,Female,Caucasian,Some College,No,High,Yes,Yes,Yes,No,A
4447,16,19.23447664,0,3.547835454,Male,African American,High School,No,High,Yes,No,No,No,A
4448,17,4.103126445,19,1.596722096,Male,Caucasian,Bachelor's,Yes,High,Yes,No,No,No,F
4449,17,9.429032947,1,3.772678547,Male,Caucasian,High School,Yes,Very High,No,Yes,Yes,No,A
4450,16,1.605440698,3,2.753971733,Female,African American,Bachelor's,No,High,Yes,No,No,No,C
4451,16,19.31529252,1,3.564010437,Female,Caucasian,High School,Yes,High,Yes,Yes,No,No,A
4452,16,14.95364276,8,2.504756356,Female,Caucasian,Some College,No,Low,No,No,No,No,C
4453,16,1.496081914,6,2.084092636,Male,Asian,Bachelor's,Yes,High,Yes,No,No,No,D
4454,18,10.80204977,1,3.644626552,Male,Caucasian,High School,No,High,Yes,Yes,Yes,No,A
4455,16,14.04404254,21,1.561414831,Male,Caucasian,High School,No,Low,No,No,No,No,F
4456,16,5.606118344,16,2.040428946,Male,Asian,Bachelor's,Yes,High,Yes,No,No,No,D
4457,16,16.47438421,7,2.550627675,Female,Other,Some College,No,High,No,No,No,No,C
4458,17,1.884011042,6,2.11830538,Male,Asian,Bachelor's,No,High,No,No,No,No,D
4459,16,15.77439155,0,3.668204959,Female,African American,High School,No,High,Yes,No,No,No,A
4460,15,9.160891141,5,2.939002583,Male,Asian,nan,No,High,No,No,No,No,C
4461,17,13.00450761,2,3.546626348,Female,Caucasian,High School,Yes,High,Yes,Yes,No,No,A
4462,17,5.964631662,0,3.515580323,Female,African American,Some College,No,Very High,No,No,Yes,No,A
4463,18,10.71891271,2,3.486597539,Female,Caucasian,High School,No,High,Yes,Yes,No,No,B
4464,15,13.17339283,0,3.711319671,Male,Caucasian,Some College,No,High,No,No,No,No,A
4465,15,19.15588193,2,3.689657785,Male,Caucasian,High School,No,Moderate,No,No,No,Yes,A
4466,17,10.11478668,1,3.798293655,Female,Caucasian,High School,Yes,High,Yes,Yes,No,No,A
4467,17,14.32005938,1,3.753866806,Male,Caucasian,Some College,Yes,High,No,Yes,No,No,A
4468,17,4.772045158,0,3.302980993,Female,African American,Bachelor's,No,High,Yes,No,No,No,B
4469,15,16.09622503,3,3.660681001,Male,Caucasian,High School,Yes,High,Yes,Yes,No,No,A
4470,15,6.596551781,6,2.390802575,Male,Asian,nan,No,High,No,No,No,No,D
4471,16,17.7722464,11,2.565603801,Female,Caucasian,Some College,No,Low,No,No,No,No,C
4472,16,1.882993897,5,2.462270476,Female,African American,Bachelor's,No,Low,Yes,No,No,No,D
4473,15,16.59187825,1,3.885113464,Male,African American,Some College,Yes,Low,Yes,Yes,No,No,A
4474,15,13.07201581,8,2.328019008,Female,Asian,Some College,No,Very High,No,No,No,No,D
4475,16,1.981991582,0,3.577363845,Female,Caucasian,Some College,Yes,High,No,No,Yes,No,A
4476,15,8.722666403,0,3.77537318,Male,Caucasian,Some College,Yes,High,No,No,No,No,A
4477,16,16.2688743,20,1.533611049,Male,Caucasian,Some College,No,Low,No,No,No,No,F
4478,16,16.77791971,27,0.558070531,Male,Caucasian,Some College,No,High,Yes,No,No,No,F
4479,16,17.36362403,6,3.583062135,Female,Caucasian,Some College,Yes,High,Yes,Yes,No,No,A
4480,17,16.03000848,28,0.244830133,Male,Caucasian,High School,No,Very High,No,No,No,No,F
4481,16,8.907871007,0,3.756413539,Male,Caucasian,Some College,No,Very High,No,Yes,Yes,No,A
4482,16,15.35726505,5,3.535331128,Male,African American,Some College,Yes,Low,Yes,Yes,No,No,A
4483,17,5.155571515,13,2.051684258,Male,Caucasian,Some College,Yes,High,Yes,No,No,No,D
4484,15,5.692240948,3,3.879405855,Female,Caucasian,Some College,Yes,Very High,No,No,No,No,A
4485,17,18.69519133,3,3.853132877,Female,Caucasian,Some College,Yes,High,Yes,Yes,No,No,A
4486,16,13.02486497,0,3.765808266,Female,African American,High School,No,High,Yes,No,No,No,A
4487,15,12.68803568,14,2.201742641,Female,Caucasian,Some College,No,High,Yes,No,No,No,D
4488,15,16.3621113,2,3.727714596,Male,Caucasian,High School,Yes,Low,Yes,Yes,No,No,A
4489,15,19.40319098,2,3.600358345,Male,African American,High School,No,Moderate,Yes,No,No,No,A
4490,16,1.35429823,7,2.119385883,Male,Asian,Bachelor's,Yes,High,Yes,No,No,No,D
4491,17,18.82921022,0,4,Female,Caucasian,Some College,Yes,High,Yes,Yes,No,No,A
4492,17,11.31860029,0,3.730801797,Male,Asian,High School,Yes,High,Yes,No,No,No,A
4493,17,12.91681337,0,3.721112564,Female,African American,High School,No,High,Yes,No,No,No,A
4494,16,14.44166699,13,1.837732463,Female,Caucasian,Some College,No,High,No,No,No,No,F
4495,15,18.71801173,1,3.6698199,Male,African American,High School,No,High,Yes,No,No,No,A
4496,18,9.110234297,27,0.394634989,Male,Asian,Some College,Yes,High,Yes,No,No,No,F
4497,16,16.92984067,18,1.508503347,Male,Caucasian,Some College,No,Moderate,Yes,No,No,No,F
4498,17,15.13870149,6,3.117352577,Female,Caucasian,Some College,No,High,Yes,No,Yes,No,B
4499,15,5.817596608,1,3.259284089,Male,Caucasian,High School,No,Very High,Yes,No,No,No,B
4500,17,11.3410192,9,2.485327055,Male,Caucasian,Some College,No,Very High,No,Yes,No,No,D
4501,15,4.316530075,15,1.738293809,Male,Other,High School,Yes,High,No,Yes,No,No,F
4502,15,14.42887757,4,3.053669289,Male,Caucasian,Some College,Yes,Moderate,Yes,No,No,No,B
4503,17,3.86580707,0,3.17882477,Male,African American,Some College,Yes,High,No,No,No,No,B
4504,16,15.52754478,5,3.167051386,Female,Caucasian,Some College,No,High,No,No,No,Yes,B
4505,17,10.45733679,25,1.002630837,Female,Caucasian,Some College,No,Moderate,No,No,No,No,F
4506,18,14.58436705,1,3.248441643,Male,Caucasian,High School,No,High,No,No,No,No,B
4507,16,16.91210779,3,3.3218443,Male,Caucasian,Some College,No,High,No,No,No,No,B
4508,17,7.125920117,16,1.675851808,Male,Caucasian,Some College,Yes,High,No,No,No,No,F
4509,15,15.22718721,3,3.38008249,Female,Caucasian,Some College,No,Moderate,No,No,Yes,No,B
4510,16,9.524320861,7,3.276876566,Male,Caucasian,Some College,Yes,High,No,Yes,No,No,B
4511,15,2.192961933,20,1.335495792,Female,Caucasian,Some College,No,Low,No,No,No,No,F
4512,15,11.53413115,2,3.205683524,Female,Asian,Some College,No,Moderate,No,Yes,No,No,B
4513,16,2.715572731,0,3.340396188,Female,African American,High School,Yes,Moderate,Yes,No,No,No,B
4514,15,13.8067248,1,3.407443848,Male,Caucasian,Some College,Yes,Moderate,No,No,No,No,B
4515,17,16.07491576,4,3.225759182,Female,Caucasian,nan,Yes,High,No,No,No,No,B
4516,17,7.837667332,22,1.111911694,Male,Caucasian,High School,Yes,High,No,No,No,No,F
4517,16,7.577605103,6,3.060615472,Male,Caucasian,High School,Yes,High,No,No,No,No,B
4518,18,11.60448737,1,3.223440764,Male,Caucasian,Bachelor's,Yes,Moderate,No,No,No,No,B
4519,17,13.92709314,15,1.938502916,Female,Caucasian,Some College,No,Moderate,Yes,No,No,No,F
4520,15,15.16585964,3,3.332341658,Female,Caucasian,Some College,Yes,Moderate,Yes,No,No,No,B
4521,16,12.73566221,16,1.886501068,Female,African American,nan,No,Moderate,Yes,No,No,No,F
4522,16,18.40944587,5,3.186535361,Male,Caucasian,High School,Yes,High,Yes,No,No,No,B
4523,16,7.342279601,6,3.237694131,Female,Caucasian,High School,Yes,Moderate,No,Yes,Yes,No,B
4524,17,12.26682376,3,3.160005011,Female,African American,High School,No,High,No,No,No,No,B
4525,15,12.8412223,0,3.174307187,Female,Caucasian,High School,No,High,Yes,No,No,No,B
4526,17,19.26418295,3,3.057641628,Female,Caucasian,High School,Yes,Moderate,No,No,No,No,B
4527,15,10.80399002,4,3.03400104,Male,Caucasian,Some College,Yes,High,No,Yes,No,No,B
4528,15,3.224098936,1,3.092652862,Female,African American,High School,Yes,Low,No,No,No,No,B
4529,15,14.06703679,4,3.359094049,Female,Caucasian,Some College,No,High,No,No,No,Yes,B
4530,16,15.49712001,5,3.164547304,Female,Caucasian,Some College,No,High,No,No,No,No,B
4531,16,4.30069798,0,3.355150923,Female,African American,Some College,Yes,High,Yes,Yes,No,No,B
4532,17,8.289760223,5,3.40344472,Male,Caucasian,High School,Yes,High,No,No,No,No,B
4533,15,6.844598146,2,3.166376896,Male,Caucasian,High School,No,Moderate,No,Yes,No,Yes,B
4534,17,9.798224653,4,3.29780212,Male,Caucasian,High School,Yes,Moderate,No,No,No,No,B
4535,17,7.592539204,4,3.10489399,Male,Caucasian,Some College,No,Moderate,No,Yes,No,No,B
4536,18,10.21064053,14,1.580464476,Female,African American,nan,No,High,No,No,No,No,F
4537,16,19.35663205,0,3.338112874,Female,Caucasian,High School,No,Moderate,No,No,No,No,B
4538,16,3.666006237,23,0.625387959,Female,Caucasian,High School,No,Low,No,No,No,No,F
4539,15,1.765533267,1,3.168512249,Male,Caucasian,Some College,Yes,Low,No,No,No,No,B
4540,16,17.78950057,4,3.3604255,Male,Caucasian,High School,Yes,High,Yes,No,No,No,B
4541,15,14.57043305,3,3.437075851,Female,Caucasian,Some College,No,High,No,No,Yes,No,B
4542,15,8.791994508,3,3.403040967,Female,Asian,Some College,No,Moderate,No,Yes,No,No,B
4543,15,7.924510309,17,1.530977974,Female,Caucasian,nan,Yes,High,No,No,No,No,F
4544,16,16.18025177,3,3.279389653,Female,Caucasian,nan,Yes,High,No,No,No,No,B
4545,16,16.98071007,9,3.113075487,Male,Caucasian,Some College,Yes,Very High,No,Yes,No,No,B
4546,16,9.278593456,7,3.301966668,Male,Caucasian,High School,Yes,High,No,Yes,No,No,B
4547,15,3.828172683,2,3.221983994,Female,African American,Some College,Yes,Moderate,Yes,No,No,No,B
4548,16,18.39075478,5,3.091618613,Female,Caucasian,High School,Yes,Moderate,Yes,No,No,No,B
4549,16,6.541902663,3,3.095842449,Female,African American,Some College,No,High,No,Yes,Yes,No,B
4550,16,8.863392015,4,3.089528831,Male,Caucasian,Some College,No,Moderate,No,Yes,No,No,B
4551,17,9.53185674,3,3.056368179,Female,African American,Some College,No,Moderate,No,Yes,No,No,B
4552,16,17.34310558,8,3.272701162,Female,African American,High School,Yes,Very High,Yes,Yes,No,No,B
4553,16,7.590467534,6,3.073480002,Male,Caucasian,High School,Yes,Moderate,No,No,No,No,B
4554,15,11.64349857,0,3.467935974,Male,Asian,High School,No,Moderate,Yes,Yes,No,No,B
4555,17,4.030524013,4,3.28047579,Female,African American,Some College,No,High,No,Yes,Yes,No,B
4556,15,15.8615232,5,3.165633378,Male,Caucasian,Bachelor's,Yes,Moderate,No,No,No,No,B
4557,18,14.33041053,6,3.04846335,Male,Caucasian,Some College,No,Very High,Yes,No,Yes,No,B
4558,16,6.235876213,8,2.613245374,Male,Other,Some College,No,Very High,Yes,Yes,No,No,C
4559,17,8.795620114,8,3.055350581,Female,Asian,Some College,No,Very High,Yes,Yes,No,No,B
4560,16,19.32156502,2,3.397418724,Female,Other,High School,No,Moderate,No,No,No,No,B
4561,15,16.80460157,6,3.083239045,Female,Caucasian,Some College,No,Moderate,No,No,No,No,B
4562,16,18.39954476,20,1.528418614,Male,Caucasian,Some College,No,Moderate,Yes,No,No,No,F
4563,17,8.326829015,0,3.088563085,Male,Caucasian,High School,No,High,Yes,No,No,No,B
4564,17,7.182009709,4,3.152356998,Male,Caucasian,High School,No,High,Yes,No,No,No,B
4565,16,17.96986148,5,3.094326944,Female,Asian,Some College,No,Moderate,Yes,No,No,No,B
4566,15,11.39632194,3,3.201492831,Female,Caucasian,Some College,Yes,High,No,No,No,No,B
4567,15,5.484194444,8,2.512526979,Male,Caucasian,High School,No,High,Yes,Yes,No,No,C
4568,16,6.271270473,2,3.249453134,Male,Caucasian,High School,Yes,Moderate,No,Yes,No,No,B
4569,17,7.930631203,5,3.149929135,Female,Caucasian,nan,Yes,Moderate,Yes,No,Yes,No,B
4570,17,5.291232845,1,3.217493678,Male,Caucasian,nan,Yes,Moderate,No,No,Yes,Yes,B
4571,15,5.864483747,1,3.259786063,Male,Caucasian,Some College,No,Very High,Yes,No,No,No,B
4572,16,16.1068736,3,3.27639326,Female,Caucasian,Bachelor's,Yes,Moderate,Yes,No,No,No,B
4573,17,18.71539796,20,1.646100189,Male,Caucasian,Some College,No,Moderate,Yes,No,No,No,F
4574,15,16.92336753,1,3.374545946,Male,Caucasian,High School,Yes,Moderate,Yes,No,No,No,B
4575,15,1.384475111,2,3.175023299,Male,Caucasian,Bachelor's,Yes,Moderate,No,Yes,No,No,B
4576,15,9.420787807,4,3.066991772,Female,Caucasian,Some College,Yes,High,No,No,No,No,B
4577,15,13.42403328,1,3.342128576,Female,Caucasian,Some College,Yes,Moderate,No,No,No,No,B
4578,16,19.26989298,7,3.153615938,Male,Caucasian,Some College,No,Moderate,No,Yes,Yes,No,B
4579,16,8.063777888,0,3.151459921,Female,African American,Bachelor's,No,High,No,No,No,No,B
4580,15,12.13353436,3,3.204309449,Male,Asian,Some College,No,High,Yes,No,Yes,No,B
4581,17,19.49946502,3,3.322353295,Male,Caucasian,Some College,No,Moderate,No,No,No,No,B
4582,17,11.23363647,0,3.422764022,Male,Caucasian,Some College,No,High,Yes,No,No,No,B
4583,15,4.256345608,2,3.320895517,Female,Asian,Some College,Yes,High,Yes,Yes,No,No,B
4584,16,2.146489337,1,3.247186341,Male,Caucasian,Some College,Yes,High,No,No,No,No,B
4585,15,9.389625804,5,3.014161757,Male,Caucasian,High School,Yes,High,No,Yes,No,No,B
4586,17,16.63987107,1,3.380660604,Male,African American,Some College,Yes,High,No,No,No,No,B
4587,16,14.98456721,18,1.721228782,Female,Caucasian,Some College,No,Moderate,Yes,No,No,No,F
4588,16,2.82199363,2,3.032347751,Female,African American,Some College,Yes,Moderate,Yes,No,No,No,B
4589,16,16.47819483,4,3.29054595,Male,Caucasian,Some College,Yes,Moderate,Yes,No,No,No,B
4590,16,4.482149289,0,3.336764353,Male,Caucasian,Some College,No,High,No,No,No,No,B
4591,16,0.824713954,28,0.116429512,Female,Caucasian,High School,No,High,No,No,No,No,F
4592,17,3.828681354,0,3.278670398,Male,Caucasian,Some College,Yes,Low,No,No,No,No,B
4593,18,10.34020359,3,3.416770721,Female,Caucasian,High School,Yes,High,No,No,No,No,B
4594,16,4.19105062,6,2.613766684,Male,Other,High School,No,High,Yes,No,No,No,C
4595,17,16.4594871,3,3.334065623,Male,Caucasian,Some College,Yes,Very High,No,No,No,No,B
4596,15,4.854058403,2,3.442073121,Female,African American,Some College,No,Moderate,No,No,Yes,No,B
4597,16,18.46416952,1,3.119350349,Female,Caucasian,High School,No,Moderate,No,No,No,No,B
4598,17,7.420231742,0,3.203372364,Female,African American,Some College,No,High,Yes,No,No,Yes,B
4599,15,1.882835147,2,3.089981571,Male,Caucasian,Some College,Yes,Moderate,No,No,No,No,B
4600,17,18.00476519,0,3.414670802,Male,Caucasian,High School,No,Moderate,Yes,No,No,No,B
4601,16,16.95529441,1,3.405867028,Male,Caucasian,High School,Yes,Moderate,Yes,No,No,No,B
4602,17,18.09606176,1,3.035290666,Female,Caucasian,High School,No,Moderate,No,No,No,No,B
4603,16,16.93291739,5,3.034236557,Male,Caucasian,Some College,No,Moderate,Yes,No,No,No,B
4604,16,10.64289292,7,3.185066686,Male,Caucasian,Some College,Yes,High,No,Yes,No,No,B
4605,15,3.746583764,5,3.082209962,Male,Other,High School,No,High,Yes,Yes,No,No,B
4606,16,4.311878296,2,3.341629821,Female,African American,Some College,No,High,No,Yes,Yes,No,B
4607,16,6.230671054,1,3.083306072,Male,Caucasian,Some College,No,Moderate,No,Yes,No,No,B
4608,15,13.95719443,5,3.272287327,Male,Caucasian,High School,No,High,No,Yes,Yes,No,B
4609,16,3.123391942,6,2.76555181,Female,Caucasian,Some College,No,High,Yes,Yes,No,No,C
4610,15,18.34247026,1,3.262405726,Female,Caucasian,Some College,No,Moderate,No,No,No,No,B
4611,17,8.09033067,4,3.050689466,Female,African American,Some College,No,Moderate,No,Yes,No,No,B
4612,16,15.80708751,1,3.249433393,Female,Caucasian,High School,No,High,No,No,Yes,No,B
4613,15,2.637874486,0,3.15720119,Female,Caucasian,Some College,No,Moderate,Yes,No,No,No,B
4614,16,16.37783743,0,3.337566711,Male,Caucasian,High School,Yes,High,Yes,No,No,No,B
4615,16,17.41065277,4,3.033206014,Female,Asian,Some College,No,Moderate,Yes,No,No,No,B
4616,15,11.40808402,3,3.219903352,Male,Caucasian,Some College,Yes,Moderate,No,No,No,No,B
4617,17,17.39776342,0,3.29786166,Female,Asian,Some College,No,Moderate,No,No,No,No,B
4618,17,9.950587653,1,3.484229298,Male,Caucasian,Some College,No,High,Yes,No,No,No,B
4619,16,8.987804353,7,3.127722519,Female,Asian,Some College,No,Very High,Yes,Yes,No,No,B
4620,16,7.879125801,1,3.327858157,Male,Caucasian,Some College,No,Moderate,No,Yes,No,No,B
4621,15,18.56701018,1,3.243544023,Female,Caucasian,Some College,No,Moderate,No,No,No,No,B
4622,15,11.17045709,2,3.233078756,Female,Asian,Some College,No,Moderate,No,Yes,No,No,B
4623,17,4.989032549,1,3.413812536,Female,African American,Some College,No,Moderate,Yes,No,No,No,B
4624,15,14.15805587,2,3.386012918,Female,Caucasian,Some College,No,Moderate,No,No,Yes,No,B
4625,15,9.989305784,3,3.298836383,Male,Asian,Some College,No,High,Yes,No,Yes,No,B
4626,15,8.864464556,1,3.273877248,Female,African American,Some College,No,Moderate,No,No,Yes,No,B
4627,17,13.61989342,5,3.174450091,Male,Caucasian,Some College,No,Very High,Yes,No,Yes,No,B
4628,16,17.63945004,6,3.223347494,Female,Caucasian,High School,No,Moderate,Yes,No,No,No,B
4629,16,8.262957982,5,3.080992583,Female,Caucasian,Some College,No,High,No,No,Yes,No,B
4630,16,17.80006496,4,3.113738225,Female,Caucasian,Some College,No,High,Yes,No,Yes,No,B
4631,15,4.466651884,3,3.266854342,Female,Asian,High School,Yes,High,Yes,Yes,No,No,B
4632,16,11.25224502,4,3.538802987,Female,Caucasian,Some College,No,Very High,Yes,No,No,No,A
4633,18,7.392597602,2,3.320497926,Male,Caucasian,Some College,No,Moderate,No,Yes,No,No,B
4634,16,18.27371058,1,3.347984208,Female,Other,High School,No,Moderate,No,No,No,No,B
4635,16,5.703253625,0,3.146352885,Female,Caucasian,Some College,No,Moderate,Yes,No,No,No,B
4636,15,13.88764155,2,3.358312704,Male,Caucasian,Some College,Yes,Moderate,No,No,No,No,B
4637,17,17.92147208,0,3.40538992,Male,Caucasian,High School,No,Moderate,Yes,No,No,No,B
4638,18,10.65440767,2,3.325712598,Female,African American,High School,No,High,No,No,No,No,B
4639,16,7.303642834,21,1.084656774,Male,Caucasian,nan,Yes,High,No,No,No,No,F
4640,15,6.629522655,2,3.37134694,Female,African American,Some College,No,Moderate,No,No,Yes,No,B
4641,15,14.5389403,5,3.214294838,Male,Caucasian,High School,No,High,No,Yes,Yes,No,B
4642,17,2.677439293,0,3.229722767,Male,Caucasian,Some College,No,High,No,No,No,No,B
4643,17,15.31368301,18,1.452291429,Female,Caucasian,nan,No,Moderate,Yes,No,No,No,F
4644,17,10.82275438,11,1.987910621,Female,African American,nan,No,High,No,No,No,No,F
4645,16,17.59356057,1,3.263793972,Female,Asian,Some College,No,nan,Yes,No,No,No,B
4646,16,7.978941715,0,3.237379938,Female,Caucasian,Some College,No,Moderate,Yes,No,No,No,B
4647,17,17.23147043,0,3.381902696,Male,Caucasian,High School,Yes,High,Yes,No,No,No,B
4648,17,14.69191124,6,3.175371511,Male,Caucasian,Some College,No,Low,No,Yes,Yes,No,B
4649,16,11.95032338,2,3.3256853,Female,Asian,High School,No,High,Yes,No,No,No,B
4650,17,3.657287297,0,3.16463018,Male,Caucasian,Some College,Yes,High,No,No,No,No,B
4651,17,19.26449467,2,3.061777525,Female,Caucasian,High School,Yes,Moderate,Yes,No,No,No,B
4652,16,17.4548206,5,3.203867437,Male,Caucasian,Some College,No,Moderate,Yes,No,No,No,B
4653,16,6.684058494,0,3.070915054,Female,Asian,nan,Yes,Moderate,No,No,No,No,B
4654,16,4.294653073,0,3.354514574,Female,African American,Some College,Yes,High,Yes,Yes,No,No,B
4655,15,2.524356737,25,0.420253808,Female,Caucasian,High School,No,High,No,No,No,No,F
4656,18,9.357097602,15,1.844608719,Male,Caucasian,High School,No,High,No,No,No,No,F
4657,16,4.066500608,0,3.32156028,Female,Caucasian,Some College,No,Moderate,Yes,No,No,No,B
4658,16,19.57417897,6,3.165478895,Female,Caucasian,Some College,No,High,No,Yes,No,No,B
4659,16,4.343287913,3,3.192716716,Male,African American,High School,No,High,Yes,Yes,No,No,B
4660,17,19.72614873,1,3.483106381,Female,Caucasian,High School,No,Moderate,No,No,No,No,B
4661,17,15.92179692,12,2.909390733,Female,Caucasian,Some College,Yes,Very High,Yes,Yes,No,No,C
4662,17,2.44744933,0,3.173221524,Male,Caucasian,Some College,Yes,Low,No,No,No,No,B
4663,16,8.097662634,7,3.105645538,Male,Caucasian,High School,Yes,High,No,Yes,No,No,B
4664,15,0.228928018,27,0.020266053,Female,Caucasian,Some College,No,High,No,No,No,No,F
4665,15,15.04303818,13,2.353267452,Female,Caucasian,Some College,No,High,Yes,No,No,No,D
4666,16,17.18154267,0,3.347204911,Male,Caucasian,High School,Yes,High,Yes,No,No,No,B
4667,15,17.74038696,3,3.116833613,Female,Caucasian,High School,Yes,Moderate,Yes,No,No,No,B
4668,15,14.30152639,10,2.803736038,Female,Caucasian,Some College,No,High,Yes,No,No,No,C
4669,16,19.68886781,18,1.865813731,Female,Caucasian,High School,No,Moderate,No,No,No,No,F
4670,15,17.35911066,4,3.060051153,Male,Caucasian,Some College,No,High,Yes,No,No,No,B
4671,18,7.777199877,4,3.189779053,Male,Caucasian,Some College,No,Moderate,No,Yes,No,No,B
4672,17,7.526352557,1,3.357661223,Male,Caucasian,High School,No,Very High,Yes,No,No,No,B
4673,16,18.95392005,18,1.831371684,Female,Caucasian,High School,No,Moderate,No,No,No,No,F
4674,17,13.01510013,4,3.304040736,Female,Caucasian,Some College,Yes,Moderate,No,No,No,No,B
4675,16,6.630576724,8,2.725644362,Male,Other,Some College,No,Very High,Yes,Yes,No,No,C
